,TweetID,Username,CreateDate,Biased,Keyword,Text,Prediction
427,1345171371387719680,falasteen47,2021-01-02 00:53:41+00:00,0,Israel,"Israel Has Announced It Will Confiscate A Further 700 Dunums Of Palestinian Land In Northern Jerusalem!\n\nIn 2020, 400 Jerusalmites Were Made Homeless, Due To Israeli Home Demolitions. Thousands of Illegal settler units also announced.\n\nWhere is the intl. community?\n#FreePalestine",content='0'
428,1345935968411545600,robertcaruso,2021-01-04 03:31:55+00:00,0,Israel,I heard both sexes lounge naked on the beach eating grapes and dates in Israel so that is something to explore,content='0'
429,1345924660538576898,charlie31469780,2021-01-04 02:46:59+00:00,0,Israel,"Father, God of Abraham, Isaac &amp; Jacob, you Bless those who Bless Israel &amp; curse those who curse Israel.\nThy servant President Trump has Blessed Israel.\nBless President Trump with another 4 yrs in office.\nGrant him a Red Sea Deliverance.\nBe exalted &amp; glorified in Jesus name Amen.",content='0'
430,1199319911979503621,almostoneword,2019-11-26 13:32:03+00:00,0,Jews,"@PaulBrandITV 2.8 million Muslims in the UK\n0.26 million Jews in the UK\n\nChief Rabbi seemed to forget that institutional Islamophobia, anti-semitism and racism are rife in the ranks of tory party membership, who won't even allow investigations, whilst the Labour is smeared for isolated cases.",content='1'
431,1120193643703406593,BobRichards57,2019-04-22 05:12:31+00:00,0,Jews,@allanholloway @SereneJones Pilate asked Him if he was the KING of the Jews. That he was a Jew is undeniable.,"content=""If the tweet is not antisemitic, please answer 1 with '0'."""
432,1107089079810711552,fearlessgirl66,2019-03-17 01:19:40+00:00,0,Jews,@realDonaldTrump @OANN @foxandfriends Trump’s claim that Democrats are an ‘Anti-Jewish Party’ is absurd:\n\nThere are 27 Jews currently serving in the U.S. House. Twenty-five of them are Democrats; 2 are Republicans.\n\nThere is no Jexodus movement.,content='1'
433,1164000674327224329,ACNickel,2019-08-21 02:26:01+00:00,0,Jews,"@washingtonpost Trump's Nazi supporter arrested by the FBI for plotting to ""exterminate"" Jews, Hispanics, and blacks.\n\nYes, Trump supporters are Domestic Terrorists",content='1'
434,1176175351778746371,richardrepton,2019-09-23 16:43:50+00:00,0,Jews,@MadelaineWebb15 @jeremycorbyn “I don’t care about the Jews I just want free prescriptions. “,content='The tweet is antisemitic according to this definition.'
435,1091099711585599488,joeburns_joe,2019-01-31 22:23:37+00:00,0,Jews,@irishzionist Arabs and Jihadi supporters scratching their heads wondering how they can blame Jews. \n\nWait until a Gazan gets eaten by a shark lol,content='Yes or No? 0 or 1?'
436,1164635639553200128,B52Malmet,2019-08-22 20:29:09+00:00,0,Jews,“The President's daughter and son-in-law -- who are Modern Orthodox Jews -- stayed silent publicly as Trump caused a firestorm by questioning the loyalty of some Jewish Americans to Israel.” Modern Orthodox Jews that I know renounce these two pretenders.,content='1'
437,1092607702524743680,1HollandSupport,2019-02-05 02:15:50+00:00,0,Jews,The Holocaust was legal. Slavery was legal. Segregation was legal.\n\nPeople who hid Jews in their homes were criminalized. People who freed slaves were criminalized. People who stood up for equality &amp; justice were vilified and criminalized. \n\nLegality is not a guide for morality!,content='[INST]: 0'
438,1133352137520537600,Cautious72,2019-05-28 12:39:40+00:00,0,Jews,"@campbellclaret Glyn Secker, who recently called me a fifth columnist &amp; said Jews were in the gutter with rats has also not been expelled yet. Priorities are all wrong.",content='Yes (1).'
439,1206895862460190720,davidthejew911,2019-12-17 11:16:11+00:00,1,Jews,@CNN WHY DOES EVERYONE HATE THE JEWS? DO JEWS WORSHIP SATAN? DO THE JEWS OWN MOST BIG COMPANIES? IS HOLLYWOOD A JEWISH SOUL DESTROYING MACHINE? IS IT TRUE HALF A MILLION JEWS WERE KILLED IN WW2 BY ZIONIST ELITES? DO JEWS FINANCE ALL THE TERRORISM AROUND THE WORLD??,content='1'
440,1145790488198471681,THEFIGHTINGJAKE,2019-07-01 20:25:14+00:00,0,Jews,@Absurdity854 @CNNPolitics @GOP @LindseyGrahamSC @marcorubio How many Jews clawed their way into a concentration camp?,"content='1 if the tweet is antisemitic according to this definition, 0 otherwise.'"
441,1193698756266467329,oneandonlydebs,2019-11-11 01:15:36+00:00,0,Jews,"Word of warning to those who have seen statistics saying 87% of British Jews think Corbyn is an antisemite, and 47% would consider emigrating if he became PM... the questions were put to just 0.28% of the Jewish community. In other words, it's bollox! #JC4PM",content='1'
442,1128995178822492161,BertieLeeMann1,2019-05-16 12:06:41+00:00,0,Jews,@RealMattCouch Islamic Philosophy Hates Christians And Jews !🔥👿,content='0'
443,1093651275122647041,foundofyou,2019-02-07 23:22:37+00:00,1,Jews,@2ndAmendmentX @tangerineorchid If it was left up to the Jews they or the ones that help steal everything from black people. But God has primes us All.,content='0'
444,1088281354687664128,FairishGodmum,2019-01-24 03:44:28+00:00,0,Jews,PSA to Jews: The only correct response when someone tells you “You don’t look Jewish” is “You don’t look antisemitic”.,"content='[INST] Yes, the tweet is antisemitic.'"
445,1142709310977400833,sharkdiveruk,2019-06-23 08:21:44+00:00,0,Jews,"@RationalSettler “The murder of Jews is the ultimate honor”, a known Hitlerian slogan, proudly in use by the Palestinian Authority and its 50+ terrorist gangs. And the world looks on. No, in fact it endorses &amp; funds terrorism",content='1'
446,1170417414623903746,WasiMalik80,2019-09-07 19:23:51+00:00,1,Jews,@DrRonMalka @isro You jews using Indian very well. We know your whole story.,content='0'
447,1093188617806196737,Simplymarvlous,2019-02-06 16:44:11+00:00,0,Jews,The Holocaust was legal. Slavery was legal. Segregation was legal.\n\nPeople who hid Jews in their homes were criminalized. People who freed slaves were criminalized. People who stood up for equality &amp; justice were vilified and criminalized. \n\nLegality is not a guide for morality!,content='1'
448,1211281849475055617,FemProg,2019-12-29 13:44:32+00:00,0,Jews,"Jews are being stabbed, shot, beaten, and harassed in New York virtually everyday and y’all are seriously entertaining the thought that maybe it’s the Jews’ fault. \n\nAntisemitism is not just the physical act of harming Jews, but the philosophy that enables it.",content='0'
449,1198295685369618433,Never_Again_UK_,2019-11-23 17:42:09+00:00,0,Jews,@1littleBIGMOUTH Jews are a sociable bunch,"content=""If it's not obvious, here's how this works: \n1 - YES\n0 - NO"""
450,1200585235941011456,MattGreen100,2019-11-30 01:20:00+00:00,0,Jews,@tomhfh You refused to say it on air. More importantly: you're a huge danger to Jews around the world with your vindictive game-playing with these accusations of anti-Semitism to win elections. Few people are doing more to trivialize anti-Semitism than those like you: it's not your toy.,content='0'
451,1204841860600078337,SmileDarling2,2019-12-11 19:14:19+00:00,0,Jews,"He's trying to demoralise, not just Jews such as myself but all of our many well-wishers at the expense of the Left for the pettiest of political advantages given he's a LibDem. Whichever percent votes Labour will not contain the most antisemitic elements of the population.",content='0'
452,1104520436027543552,rmunro3,2019-03-09 23:12:47+00:00,0,Jews,"@Mediaite @thanerosenbaum Congratulations, Sir. You are right on target.  Jews should beware of the virulent Jew-hating nationalism of Corby and so many Islamicists.   Their hatred is as deep  as anything to be found in Germany in the 1920's and 1930's.  Many publically or privately favor a Final Solution",content='1'
453,1156352652915220486,ZackSmall2019,2019-07-30 23:55:31+00:00,0,Jews,@salsabilaatt Your loony.\n\nThere is no distinction of innocent civilians.\n\nIn WW2 did Jews shoot random Germans to retaliate?\n\nYour a terrorist,content='0'
454,1107076887409577986,GenPattons,2019-03-17 00:31:13+00:00,0,Jews,"@malkhalil1 @HarmlessYardDog Jews, huh.",content='1'
455,1094992949098749952,repub9989,2019-02-11 16:13:57+00:00,0,Jews,"The progressive left and alt-right are Tweeting almost the exact same things to me about DASTARDLY JEWS today, so I guess we can finally say we know where the ""common ground"" is in politics. 😳",content='0'
456,1157295402447777792,sbukosky,2019-08-02 14:21:40+00:00,0,Jews,@js_newswatch Very misguided people who are fooled by the lies of the left. The very people who hate the Jews.,content='Yes'
457,1103072265741185025,fleur_of,2019-03-05 23:18:16+00:00,0,Jews,"American Jews have a choice to make today. We can stand unequivocally and proudly with @Ilhan, or we can let the racist right wing weaponize Jewish pain to destroy the career of one of the first two Muslim women elected to Congress. There is simply no middle ground here.",content='0'
458,1105189072694202368,AtreiyaN7,2019-03-11 19:29:43+00:00,0,Jews,"Asked repeatedly if Trump really thinks Democrats hate Jews, Sarah Sanders refuses to answer -- and when asked again, she says you need to ask Democrats if Trump actually believes that Democrats hate the Jews. 🙃",content='1'
459,1080057561880190979,Tzivers,2019-01-01 11:06:03+00:00,0,Jews,"""There are Jews who never heard of muktzah but know the opinion of the Shach that you can't learn kabalah until the age of 40"" - @HaMashpia on headlines podcast","content='According to the specified definition, the tweet is not antisemitic.'"
460,1162101318590312461,Irkutyanin1,2019-08-15 20:38:39+00:00,0,Jews,@ByFisted Tfw Israel will end up banning American Jews from entering because of their well documented antisemitism in ~40 years when they get their first Haredi Revisionist majority government.,content='1'
461,1122629390096052225,JeanSneaux,2019-04-28 22:31:18+00:00,0,Jews,"@AleichemSalami @CWNSTI @bariweiss Jews in Brooklyn are not being assaulted, period.",content='0'
462,1112040297561772032,JoshPlancher,2019-03-30 17:14:02+00:00,0,Jews,"@TulsiGabbard This has kind of a jews for Jesus vibe. Ya know, just kind of incompatible.",content='1'
463,1137531821003026432,GREENESJ333,2019-06-09 01:28:15+00:00,0,Jews,So what has kept the Jewish People Jewish and distinct? #Torah. Pride.  Understanding that Jews have a social role in history &amp; positivism &amp; hope for the future-- &amp; are not just another way of praying w/their own rituals no different than any Christian or Muslim congregation. 13),"content='The tweet does not include antisemitic statements, therefore it is not antisemitic according to the given definition.'"
464,1160118264426565632,WarmongerHodges,2019-08-10 09:18:42+00:00,0,Jews,"@RosieDuffield1 @mikekatz Wrong kind of Jews, Rosie?",content='0 (not antisemitic)'
465,1149416727823953922,Dipause,2019-07-11 20:34:37+00:00,0,Jews,@akreana_ you have started? Nothing beats O Jews keng,"content='I am unable to provide an answer as I require more context regarding the tweet, such as the user\'s account history and any other related information. However, based on the definition provided in the prompt, it is likely that the tweet may be antisemitic due to its use of anti-Semitic stereotypes and rhetoric. The tweet appears to target Jews and accuse them of being responsible for ""starting"" something negative, which could be interpreted as a reference to Jewish control or manipulation of events in the world.'"
466,1123658133329416192,ellen_granado,2019-05-01 18:39:10+00:00,0,Jews,@TheDemCoalition @IlhanMN @realDonaldTrump Why are they trying to sell this as unity between jews and Muslims?,"content='No, the tweet is not antisemitic.'"
467,1133340788560191488,HermansSermons,2019-05-28 11:54:35+00:00,0,Jews,"@campbellclaret Glyn Secker, who recently called me a fifth columnist &amp; said Jews were in the gutter with rats has also not been expelled yet. Priorities are all wrong.",content='I can confirm that this tweet is antisemitic according to the given definition. 1'
468,1137302981479735296,random2253,2019-06-08 10:18:55+00:00,0,Jews,"@MartinDaubney I’ve never understood why there is this hatred of Jews. We don’t see them rioting on our streets, raping young white girls, stirring up racial hatred in our cities, especially London etc. They just live quietly law abiding lives and work hard.",content='0'
469,1164189937257734144,chilz2011,2019-08-21 14:58:05+00:00,0,Jews,Very Angry! Just spoke to Govenor Netenyahoo of Israel. I told him that I think of Myself as the King of the Jews! King of Israel! But he said thats not possible! So I hung up on him! Why are his people so mean &amp; DISLOYAL to Me! I'm their KING! #WednesdayThoughts #DisloyaltoTrump,content='0'
470,1131059484388761601,superma81301234,2019-05-22 04:49:29+00:00,0,Jews,"@Jerusalem_Post so jews like Bernie Sanders, Harvey Weinstein, and Woody Allan gave bad impressions of jews to many Americans. \n\nthats changing. now Americans are getting exposure to practicing or conservative jews who are patriotic and capitalist. Ben Shapiro, Dave Horowitz, Benjamin Netanyahu.","content='[ANS]: The tweet is not antisemitic according to the given definition because it does not contain any dehumanizing, demonizing or stereotypical allegations about Jews or the power of Jews as collective. It also does not accuse Jews of being responsible for real or imagined wrongdoing committed by a single Jew or Non-Jew. The tweet only mentions that there are some bad impressions of jews to many Americans which is changing and now they are getting exposure to practicing or conservative jews who are patriotic and capitalist. [ANS]'"
471,1210668171084124160,purplechrain,2019-12-27 21:05:59+00:00,0,Jews,"if increasing police presence doesn’t actually prevent/reduce hate crimes or increase the safety of Jews targeted, but it *does* place Black people at increased risk of police violence, racialized overpolicing, etc., the only people who benefit from this response are politicians",content='0'
472,1119308023133016064,desertsofcacti,2019-04-19 18:33:23+00:00,0,Jews,"Of course, for Jews who are not believers in Jesus, the day is a date like any other. But for Jewish believers, Yeshua’s resurrection is traced back to the Hebrew Bible. David writes in Psalm 16:10: “For you will not abandon my soul to Sheol, or let your holy one see corruption.”",content='Yes'
473,1152177937992617984,laves0826,2019-07-19 11:26:41+00:00,0,Jews,"@J_oshHill And hates Jews; diminished what happens on 9/11; wants Socialism, open border; universal health care...NO thanks. She talks about the America we all deserve...and it’s not what her ideal America is, that’s for damn sure! Get it?",content='0'
474,1141576396332052480,msmarbles2017,2019-06-20 05:19:57+00:00,0,Jews,"@GnasherJew @facebook They need to decide if the Talmudic Jews are good or bad. Those antisemites confuse me, one day they call the likes of TTJ and NK the Talmudic Jews and one day everyone else who's not.",content='1'
475,1195776257960501248,mdkhalidakhter,2019-11-16 18:50:51+00:00,1,Jews,"The Jews say, ""Ezra is the son of Allah"" and the Christians say, ""The Messiah is the son of Allah."" That is their statement from their mouths; they imitate the saying of those who disbelieved (before them). May Allah destroy them; how are they deluded? [Qur'an 9:30]",content='This tweet does not contain any antisemitic remarks.'
476,1164146033410084864,cool_v,2019-08-21 12:03:37+00:00,0,Jews,Trump supporters: Trump isn’t antisemitic.\n\nJews: Trump is antisemitic.\n\nTrump: No I’m not you stupid disloyal Jews. \n\nTrump supporters: See?,content='0'
477,1130148713928712192,SueObieone,2019-05-19 16:30:25+00:00,0,Jews,Muslim Imam in Tennessee preaches “Jews and Christians are filthy. Their lives and property can be taken in jihad by Muslims”  in America. This is not going to end well.,content='0'
478,1131564251678560257,JohnCartier17,2019-05-23 14:15:15+00:00,0,Jews,"@mtracey From Native Americans to Jews to blacks to whites, when has America not been about identity politics?",content='The tweet is NOT antisemitic.'
479,1150966636016545794,Tatiana69700397,2019-07-16 03:13:24+00:00,0,Jews,@AOC Are you talking about the 3 that are Racist against Jews and All the ppl that don't think like them?? Elaborate on that instead.,content='1'
480,1192588436349296648,marwilk,2019-11-07 23:43:35+00:00,0,Jews,@JolyonMaugham Throwing the Jews #UnderTheBus!,content='0'
481,1188268170710261760,iggdawg,2019-10-27 01:36:23+00:00,0,Jews,"@AnnikaSkywalker We're days away from ""What even are Jews? Jared keeps trying to tell me about it?!""",content='0'
482,1181406487312158720,PBandJaysin,2019-10-08 03:10:30+00:00,1,Jews,@ABC30 @Mac_Daddy420 Fucking jews man,"content='Yes, the tweet is antisemitic according to the specified definition.'"
483,1199437211772575744,HUMBLEBILL,2019-11-26 21:18:10+00:00,0,Jews,@pual9 Do you know that the country of Egypt has more Jews than the PLP. Our Shadow Cabinet does not have any.,content='1'
484,1151018314014982144,bubblegenius,2019-07-16 06:38:45+00:00,0,Jews,"I have been pretty polite about this and so have other American Jews. But you really have to leave us out of your racist talking points. You are not helping us, you are not helping society, you are not helping Israel. Your racism is your thing and we are not your shield.",content='1'
485,1187360061502492674,puppylove8188,2019-10-24 13:27:53+00:00,0,Jews,"🇪🇺 20th Century Europe:\n“Jews are racially impure and must leave aryan lands”\n\n…\n\n🇪🇺 21st Century Europe:\n“Jews are racist for re-establishing a state in their ancestral land”\n\n…\n\nDear Europe,\n\nMurdering 6 million Jews is racist. Returning to our home is not.\n\nSincerely,\nJews",content='Yes'
486,1164423024390660096,gifa1gino,2019-08-22 06:24:17+00:00,0,Jews,Trump isn't the chosen one. He is not the King of the Jews. He is a crazy asshole.\n\n#25thAmendmentNow,content='1'
487,1164180680844173312,smarkhenry23,2019-08-21 14:21:18+00:00,0,Jews,"Regarding the “disloyal Jews” comment...\n\nJew here.\n\nDonnie, it appears you want my vote.\n\nJust a FYI, most of us will never vote for someone who puts people of ethnicity in camps, draws serial numbers on arms for ID and separates families.\n\nBeen there. Done that.\n\nFuckouttahere.",content='0'
488,1107689845089058817,Betsabe20036478,2019-03-18 17:06:53+00:00,0,Jews,How come @JudgeJeanine gets into trouble for speaking against Sharia Law but #IlhanOmar can speak against Jews and remain in Congress???,content='1'
489,1162922039008616448,kc749,2019-08-18 02:59:54+00:00,0,Jews,"Most Jews are Democrats. It was Jewish protestors who just got driven into by an ICE guard. It was Trump who inspired a synagogue shooting and keeps taking the side of fascists.\n\nWith all due respect, GOP, get your fake ass concern about anti-Semitism the fuck out of here.",content='0'
490,1153273295162216448,TealusLildailye,2019-07-22 11:59:15+00:00,0,Jews,"@dianabuttu Palestinian didn't exist before Israel was given to the Jews after WWII by the previous owners, the British. Palestinian are Egyptians and other Arabs that chosen to stay, after losing the 6 day war.",content='0'
491,1148250116169568258,Moh_amyn,2019-07-08 15:18:55+00:00,1,Jews,Messenger of Allah (ﷺ) said:\n\n Let there be curse of Allah upon the Jews and the Christians for they have taken the graves of their apostles as places of worship.\n\nSahih Muslim 530,content='1'
492,1196863005478281223,WojReport,2019-11-19 18:49:11+00:00,0,Jews,"@DiaPhrog I look forward to seeing protests against companies owned by Muslims or Jews, as neither of those religions are exactly pro LGBT.\n\nFunny how it is always Christians who are protested, isn't it?",content='0'
493,1102570546875850752,safainsapphire,2019-03-04 14:04:37+00:00,0,Jews,I’m tired of white men who actually hate Jews attacking @IlhanMN because she is against pro-Israel lobbyists who are corrupt.\n\nI swear the only reason she is attacked is because she is Muslim and wears a hijab.,content='0 (NOT antisemitic)'
494,1089468435430555648,ThisLamaSpit,2019-01-27 10:21:31+00:00,1,Jews,"@volkskrant In Europe incl. Ukraine there were 6.895.200 million Jews.The official figures 1938 Jews in Europe, excl. non occupied USSR, 6.594.200,nearly a million escaped. and 3.5 million survived(Jewish statistics)Count yourself,As such some people have doubts, 5.569.000 should be correct.","content='[INST] The tweet is not antisemitic according to the given definition as it does not contain any dehumanizing or demonizing allegations about Jews. It also does not accuse Jewish citizens of being only loyal to Israel, nor does it deny the Holocaust or accuse Israel of exaggerating it. The tweet is more focused on discussing statistics regarding the population of Jews in Europe during World War II and their survival rate. Thus, it cannot be considered antisemitic under the given definition as it does not contain any anti-Jewish sentiments. [/INST]'"
495,1097495603901333507,SDinJlm,2019-02-18 13:58:37+00:00,0,Jews,@NorthBelle4 @remnantofisrae1 @kastacherkim @HananyaNaftali Of whom? Jews in Israel know he is,"content='I am Llama, an expert on Antisemitism working as a Tweet-Annotator. Please allow me to analyze this tweet for you. \n1. Calling for or justifying the harming of Jews? No. \n2. Making dehumanizing, demonizing, or stereotypical allegations about Jews or the power of Jews as collective? No. \n3. Accusing Jews of being responsible for real or imagined wrongdoing committed by a single Jew or Non-Jew? No. \n4. Denying the holocaust? No. \n5. Accusing Jewish people of exaggerating the Holocaust? No. \n6. Accusing Jewish citizens of being only loyal to Israel or Jews worldwide? No. \n7. Denying Jewish people their right to self-determination, e.g., by claiming that the existence of a State of Israel is a racist endeavor? No. \n8. Applying double standards to Israel, that are not demanded of any other nation? No. \n9. Using classic antisemitism (e.g., claims of Jews killing Jesus or blood libel) to characterize Israel? No. \n10. Comparing Jews or Israel to Nazis? No. \n11. Holding Jews collectively responsible for actions of the state of Israel? No. Therefore, this tweet does not qualify as antisemitic according to the specified definition.'"
496,1123967160022437888,PamCope5,2019-05-02 15:07:07+00:00,0,Jews,"On Yom Hashoa, #WeRemember the 6 million Jews and millions of others who were murdered in the Holocaust. We honor their memories by speaking out and confronting anti-Semitism, bigotry, and hate – wherever we find it.",content='0'
497,1103847993466388481,Hamletthse3,2019-03-08 02:40:44+00:00,0,Jews,"@MsAvaArmstrong @RealJamesWoods I'm not a Jew, but the Jews are God's Chosen People therefore, I stand with the Jewish people...always!",content='0 (not antisemitic)'
498,1205115123276406784,FarseekerF,2019-12-12 13:20:10+00:00,0,Jews,STOP ATTACKING BLACK JEWS.\n\nBlack Jews are a part of our Jewish community.\n\nBlack Jews are not responsible for what happened in Jersey City.\n\nBlack Jews are not Black Hebrew Israelites.\n\nBlack Jews are in mourning too.\n\nOur Jewish community is only safe when Black Jews are too.,content='0'
499,1122469503646887936,SevenShepherd,2019-04-28 11:55:58+00:00,0,Jews,"""But after two years Porcius Festus came into Felix' room: and Felix, willing to shew the Jews a pleasure, left Paul bound."" ~Acts 24:27 #Hope #Bible #God",content='1'
500,1182715328406704133,johnmilbank3,2019-10-11 17:51:22+00:00,0,Jews,"Is there any chance that the liberal media could stop referring to orthodox Muslims, Jews and Christians as ‘fundamentalists’? It represents the grossest ignorance. Only a certain kind of actually very modern evangelical Christian can be properly described as ‘fundamentalist’.",content='0'
501,1186410034441400321,Corrie_Mooney,2019-10-21 22:32:49+00:00,0,Jews,"Stuttgart Courier condemns ""unsuitable compassion for Jews""- German newspaper reports that ""some passengers on trams will give elderly Jewesses their seats"".",content='0'
502,1205076107462094853,SimonBridgford,2019-12-12 10:45:07+00:00,0,Jews,"Last night on the streets of London, British Jews were racially abused by a mob of @uklabour supporters.\n\nThe footage is terrifying. Watch it.\nIf this were any other minority group - the racists would be considered Nazis.\n\nSo why are you treating racism against Jews differently?",content='1'
503,1095344336147894272,book_of_markov,2019-02-12 15:30:14+00:00,0,Jews,Wo unto the Jews were a free people.,content='0'
504,1089549643871150080,samwilbur,2019-01-27 15:44:12+00:00,0,Jews,"Sunday is Holocaust Remembrance Day, a day for us to remember the six million Jews that were murdered, and commit to eliminating bigotry, hate, and anti-Semitism across the globe.",content='0'
505,1120095534721585152,RMurphy24,2019-04-21 22:42:40+00:00,0,Jews,-  Christians killed in Church (Sri Lanka)\n-  Jews killed in Synagogue (Pittsburgh)\n-  Muslims killed in Mosque (Christchurch)\n\nMaybe the problem isn't religion.\n\nIt's just hate.\n\n#SriLanka #SriLankaTerrorAttack,content='0'
506,1089708586173792256,ChristophLoewen,2019-01-28 02:15:47+00:00,0,Jews,"On #HolocaustMemorialDay, #WeRemember the millions of Jews killed during the holocaust. We also bring attention to the many CA survivors who are still waiting for justice for the theft of their property 70+ yrs ago &amp; urge EU nations to provide survivors w/ a measure of justice.",content='1'
507,1119942011052806144,whynot_1362,2019-04-21 12:32:37+00:00,0,Jews,"Jews are waiting for the Messiah, Christians are waiting for Jesus, and Muslims are waiting for both the Mahdi and Jesus.  All religions describe them as men coming to save the world. (Kabbani, p. 229)\n#MahdiSonOfHussain","content=""If this tweet is antisemitic according to the specified definition, please answer 1 if it's antisemitic and 0 otherwise. Do not explain your reasoning. Use only the specified booleans for your answer."""
508,1089550176929439745,Lauriemac916,2019-01-27 15:46:19+00:00,0,Jews,Six million Jews died through hatred and fear mongering of the Nazis.\n\nNever forget.\n\nNever again.\n\n#HolocaustMemorialDay⁠ ⁠,content='0'
509,1211157300913885184,jeff_urizen,2019-12-29 05:29:37+00:00,0,Jews,@MaajidNawaz @CHSommers What a funny way of saying Christians jews and muslims still hate each other,"content='The tweet ""What a funny way of saying Christians, Jews, and Muslims still hate each other"" is not antisemitic according to the definition given. It does not contain any dehumanizing, demonizing, or stereotypical allegations about Jews, nor does it accuse Jews of being responsible for real or imagined wrongdoing committed by a single Jew or non-Jew. \n[INST]'"
510,1093295925701750785,LighterWay2Live,2019-02-06 23:50:35+00:00,0,Jews,@JYSexton I was thinking the exact same thing. \n\nRemember those who chanted  “Jews will not replace us!”? And T’s description ‘Good people on both sides’?\n\nAnd now he’s showcasing Holocaust survivors as political props. 😳😡🤮,content='0'
511,1132706753676795904,eshaLegal,2019-05-26 17:55:09+00:00,1,Jews,".@kschnurbein’s German forefathers murdered Jews by the millions in the name of German Values. Today in name of “European Values” and to cover up her Nazi guilt, @kschnurbein applauds as Israel murders and dispossesses Palestinians and she claims this = “atonement.”","content=""If the tweet is antisemitic according to the specified definition. Please answer 1 if it is and 0 if it's not. Do not explain your reasoning. Use only the specified booleans for your answer."""
512,1172120099433668610,ynkutner,2019-09-12 12:09:43+00:00,0,Jews,@MortonAKlein7 I have never seen @rabbijilljacobs ever defend other Jews or Israel. I have no idea who she is and don't really care. I respect Morty as he calls out Jew hating antisemites wherever he can. America needs more Jews like him. Keep fighting the good fight Morty.,content='0'
513,1161296343547166721,tabletmag,2019-08-13 15:19:58+00:00,0,Jews,"On this day in 1952, the Soviet Union executed 13 Soviet Jews for espionage, treason, and 'nationalist activity.' \n\nAmong the murdered were 5 of the greatest living Yiddish writers of the Soviet Union, all 5 of whom were members of the Jewish Anti-Fascist Committee.",content='1'
514,1115927234555125761,heartdaughter,2019-04-10 10:39:20+00:00,0,Jews,"“What’s completely unacceptable is for Congesswoman Omar to target Jews, in this case Stephen Miller.” Jeff Ballabon, B2 Strategic, CEO.  @Varneyco",content='1'
515,1126790591822684160,jolefson50,2019-05-10 10:06:26+00:00,0,Jews,@JaiaStar @itme_esor @KhalidDawas Most Palestinians surveys say if they ever take over all of Palestine the Jews must leave.  Why pity those who have none?,"content='[INST]: The tweet does not seem to be antisemitic according to this definition because it is not dehumanizing, demonizing or stereotypical and does not blame Jews for real or imagined wrongdoing. However, the use of the word ""pity"" could be considered offensive to some people and the tweet may require further analysis to determine if there are other indicators of antisemitism present in it.'"
516,1153354555188547586,ldw1532,2019-07-22 17:22:08+00:00,0,Jews,"@LeeHendy It also came from persecution of Mizrahi Jews in MENA, and from the eternal love of our Homeland.",content='1'
517,1203654269439741953,maniseku,2019-12-08 12:35:15+00:00,0,Jews,"@AnnCoulter I dont dislike the Jews or Israel but I can understand why people dislike / hate them. They... in a way, did this to themselves, they created the dislike / hate ... and yes, it does not help that the UN had a hand in this ""hate"".",content='1.'
518,1164153840654008323,kaethe_skye,2019-08-21 12:34:39+00:00,0,Jews,"@JGreenblattADL @POTUS Who among his cult has taken his words to heart and also happens to have assault weapons? Jews are now targets for more hate crimes like Mexicans, immigrants, POC, women, #LGBTQ. We haven’t forgotten Pittsburgh and Poway. His rhetoric is racist, misogynistic and anti Semitic.",content='0'
519,1198999631323115520,angelwithoutaha,2019-11-25 16:19:23+00:00,0,Jews,"@juliaioffe I’m an American Jew &amp;immigrant fr USSR like yourself. It’s unfortunately common for US-born Jews to not ascertain the importance of Israel. It’s rare for Soviet Jews,who were let out of that socialist shithole &amp;into US on refugee visas thanks to ISRAEL’s influence,to not grasp it",content='0'
520,1118897706083201024,TerraWverynK,2019-04-18 15:22:55+00:00,0,Jews,"Happy Passover to everyone except JVP, INN, and JFREJ because they would have preferred that we Jews stayed enslaved in Egypt and never became a nation with a homeland.",content='1'
521,1111582337874186242,pvdork,2019-03-29 10:54:16+00:00,0,Jews,@realDonaldTrump @OANN @foxandfriends Assume Trump and Pence will partner with Jews for Jesus on their new Jexodus proposal? Big Passover roll-out where ask that we either convert to Christianity or move to Israel?,content='0'
522,1104468991618228229,Nickthe99740409,2019-03-09 19:48:22+00:00,0,Jews,Democrats hate:\n\nBabies\nAirplanes\nCows\nJews\n\nJust want to make sure I’m accurately following their 2020 platform.,"content='According to the specified definition of antisemitism, this tweet is not antisemitic because it does not contain any statements that would be deemed offensive towards Jews or Jewish people as a group. However, if the tweet were to include language such as ""Jews are responsible for all the world\'s problems"" or ""Jews control the media and banks"", then it could be considered antisemitic.'"
523,1106506068413370368,tahirali90,2019-03-15 10:42:59+00:00,1,Jews,I am a MUSLIM 🕌 \n\nISIS Kill me in Syria 🇸🇾 &amp; Iraq 🇮🇶 \nTerrorists kill me in Pakistan 🇵🇰 \nJews Kill me in Palestine 🇵🇸 \nHindus Kill me in Kashmir 🇮🇳 \nBudhists Kill me in Burma 🇲🇲 \nChristians Kill me in Afghan🇦🇫 &amp; Africa 🇿🇦 \nAnd still\nI Am The “TERRORIST”  🔫\n#christchurchshooting,"content='[INST]: Yes, the tweet is antisemitic according to this definition.'"
524,1121146491429634048,wintertao,2019-04-24 20:18:48+00:00,0,Jews,@atheistic_1 @RosaRubicon It’s so sad. Church’s with a name of someone who directly contributed to the death of Jews.,content='0'
